Log File for date: 2021-02-07
columns: time, T(C), P(mBar), RH(%) 
00:14:10	17.00	1014.93	25.25
00:44:12	16.93	1014.78	25.25
01:14:14	16.92	1014.53	25.25
01:44:17	16.88	1014.46	25.25
02:14:19	16.87	1014.00	24.76
02:44:21	16.83	1013.93	24.76
03:14:24	16.82	1013.68	24.76
03:44:26	16.82	1013.47	24.76
04:14:29	16.83	1013.51	24.76
04:44:31	16.92	1013.49	24.76
05:14:33	16.85	1013.34	24.76
05:44:36	16.93	1013.32	24.27
06:14:38	16.87	1012.96	24.27
06:44:41	16.87	1012.96	24.27
07:14:43	16.85	1012.51	24.27
07:44:45	16.78	1012.35	24.27
08:14:48	16.75	1012.49	24.27
08:44:50	16.82	1012.22	23.79
09:14:52	16.87	1012.13	23.79
09:44:55	16.82	1012.22	23.79
10:14:57	16.77	1012.32	23.79
10:44:59	16.78	1012.35	23.79
11:15:02	16.92	1012.45	23.30
11:45:04	16.87	1011.92	23.79
12:15:06	16.80	1011.98	23.79
12:45:09	16.88	1011.54	23.79
13:15:11	16.90	1011.37	23.79
13:45:13	16.87	1011.29	23.79
14:15:16	16.80	1010.93	23.79
14:45:18	16.93	1010.40	23.79
15:15:21	16.88	1010.29	24.27
15:45:23	16.78	1010.27	24.27
16:15:25	16.87	1010.04	24.76
16:45:28	16.85	1009.80	24.76
17:15:30	16.78	1009.85	24.76
17:45:32	16.83	1009.76	24.76
18:15:35	16.80	1009.89	24.76
18:45:37	16.87	1009.63	24.76
19:15:39	16.85	1009.80	24.76
19:45:42	16.82	1009.72	24.76
20:15:44	16.88	1009.66	24.76
20:45:46	16.83	1009.13	24.76
21:15:49	16.88	1009.04	24.76
21:45:51	16.88	1008.62	24.76
22:15:53	16.82	1008.89	24.76
22:45:56	16.87	1008.58	25.25
23:15:58	16.88	1008.62	25.25
23:46:00	16.80	1008.22	25.25
