Log File for date: 2021-02-02
columns: time, T(C), P(mBar), RH(%) 
00:12:52	17.25	990.06	37.95
00:42:54	17.18	990.12	37.95
01:12:57	17.15	989.84	37.95
01:42:59	17.10	989.93	37.95
02:13:01	17.08	989.90	37.95
02:43:04	17.02	989.33	37.95
03:13:06	17.00	989.71	37.95
03:43:08	16.95	989.81	37.95
04:13:11	16.92	989.32	37.95
04:43:13	16.90	989.49	37.95
05:13:16	16.87	989.41	37.95
05:43:18	17.35	989.24	36.48
06:13:20	17.61	989.20	35.99
06:43:23	17.53	989.23	35.99
07:13:25	17.91	989.45	35.50
07:43:27	17.96	989.98	35.50
08:13:30	18.24	989.98	35.02
08:43:32	18.17	989.83	35.02
09:13:35	18.22	990.15	35.02
09:43:37	18.26	990.22	35.02
10:13:39	18.49	990.32	34.53
10:43:42	18.49	990.74	35.02
11:13:44	18.54	991.06	35.02
11:43:46	18.62	991.03	34.53
12:13:49	18.67	990.93	34.53
12:43:51	18.75	991.12	35.02
13:13:54	18.82	990.85	35.02
13:43:56	18.98	990.79	34.53
14:13:58	19.08	991.01	34.53
14:44:01	19.19	990.85	34.53
