Log File for date: 2021-02-11
columns: time, T(C), P(mBar), RH(%) 
00:21:45	17.84	1012.48	24.76
00:51:48	17.66	1012.49	24.76
01:21:50	17.78	1012.75	24.27
01:51:53	17.76	1012.92	24.27
02:21:55	17.65	1013.28	24.27
02:51:57	17.73	1013.68	24.27
03:22:00	17.70	1013.81	24.27
03:52:02	17.55	1014.10	24.27
04:22:05	17.61	1014.46	24.27
04:52:07	17.66	1014.99	23.79
05:22:09	17.55	1015.35	23.79
05:52:12	17.48	1015.62	24.27
06:22:14	17.55	1015.98	23.79
06:52:16	17.73	1016.40	23.79
07:22:19	17.83	1016.83	23.79
07:52:21	17.88	1017.15	23.79
08:22:23	18.08	1017.61	23.30
08:52:26	17.89	1017.82	24.27
09:55:56	18.03	1018.54	24.27
10:26:14	18.19	1018.92	23.79
10:56:16	18.08	1019.49	24.27
11:26:18	18.19	1019.34	23.79
11:56:21	18.11	1019.77	24.27
12:26:23	18.22	1019.83	23.79
12:56:26	18.16	1020.10	23.79
