Log File for date: 2021-01-31
columns: time, T(C), P(mBar), RH(%) 
00:09:04	17.46	991.58	35.50
00:39:06	17.38	991.40	35.99
01:09:08	17.37	991.36	35.99
01:39:11	17.40	991.44	35.99
02:09:13	17.48	991.20	35.99
02:39:15	17.33	990.87	36.48
03:09:18	17.40	990.81	36.48
03:39:20	17.48	990.58	36.48
04:09:23	17.46	990.33	36.48
04:39:25	17.38	990.15	36.48
05:09:27	17.45	990.30	36.48
05:39:30	17.51	989.82	36.48
06:09:32	17.38	989.73	36.97
06:39:34	17.43	989.84	36.97
07:09:37	17.51	989.61	36.97
07:39:39	17.48	989.53	36.97
08:09:42	17.42	989.60	37.46
08:39:44	17.51	989.61	37.46
09:09:46	17.53	989.65	37.46
09:39:49	17.43	989.63	37.46
10:09:51	17.51	989.82	37.46
10:39:54	17.58	989.97	37.46
11:09:56	17.51	990.03	37.46
11:39:58	17.61	990.04	37.46
12:10:01	17.53	990.06	37.46
12:40:03	17.61	990.25	37.46
13:10:05	17.66	989.94	37.46
13:40:08	17.58	989.97	37.46
14:10:10	17.70	990.02	36.97
14:40:13	17.61	990.04	37.46
15:10:15	17.75	990.13	36.97
15:40:17	17.65	990.11	36.97
16:10:20	17.70	990.22	36.97
16:40:22	17.61	990.04	36.97
17:10:25	17.61	990.04	36.97
17:40:27	17.66	990.36	36.97
18:10:29	17.55	990.52	37.46
18:40:32	17.70	990.22	36.97
19:10:34	17.55	990.31	36.97
19:40:36	17.68	990.40	36.97
20:10:39	17.55	990.10	36.97
20:40:41	17.66	990.57	36.97
21:10:44	17.56	990.76	36.97
21:40:46	17.63	990.70	36.97
22:10:48	17.56	990.76	36.97
22:40:51	17.61	990.67	36.97
23:10:53	17.70	990.85	36.48
23:40:55	17.61	990.87	36.97
