Log File for date: 2021-02-09
columns: time, T(C), P(mBar), RH(%) 
00:17:57	17.53	999.66	24.27
00:48:00	17.50	999.80	24.27
01:18:02	17.48	999.55	24.27
01:48:04	17.51	999.63	24.27
02:18:07	17.43	999.65	24.27
02:48:09	17.42	999.61	24.27
03:18:12	17.43	999.44	24.27
03:48:14	17.45	999.68	24.27
04:18:16	17.40	999.57	24.27
04:48:19	17.40	999.36	24.27
05:18:21	17.42	999.61	24.27
05:48:24	17.38	999.53	24.27
06:18:26	17.42	999.61	24.27
06:48:28	17.51	999.63	23.79
07:18:31	17.71	1000.07	23.79
07:48:33	17.83	1000.13	23.30
08:18:36	17.94	1000.18	23.30
08:48:38	17.76	1000.19	23.30
09:18:40	17.86	1000.41	23.30
09:48:42	17.80	1000.89	23.79
10:18:45	17.93	1000.77	23.79
10:48:47	18.08	1000.89	23.79
11:18:50	18.09	1000.72	23.79
11:48:52	17.99	1000.71	24.27
12:18:54	18.19	1000.53	23.79
12:48:57	18.17	1000.49	23.79
13:18:59	18.14	1000.21	23.79
13:49:01	18.29	1000.33	23.79
14:19:04	18.09	1000.30	24.27
14:49:06	18.21	1000.36	23.79
15:19:09	18.39	1000.76	23.79
15:49:11	18.27	1000.92	23.79
16:19:13	18.49	1000.78	23.79
16:49:16	18.24	1001.06	23.79
17:19:18	18.44	1001.09	23.79
17:49:21	18.24	1001.27	24.27
18:19:23	17.89	1001.32	24.76
18:49:25	17.93	1001.39	24.76
19:19:28	17.86	1001.66	24.27
19:49:30	17.73	1001.78	24.27
20:19:32	17.76	1001.86	24.27
20:49:35	17.80	1001.72	23.79
21:19:37	17.80	1002.14	23.79
21:49:39	17.71	1001.95	23.79
22:19:42	17.68	1001.88	23.79
22:49:44	17.58	1002.07	23.79
23:19:47	17.63	1001.97	23.79
23:49:49	17.63	1001.97	23.79
