Log File for date: 2021-01-30
columns: time, T(C), P(mBar), RH(%) 
00:07:09	16.42	991.12	38.43
00:37:12	16.37	991.00	38.43
01:07:14	16.34	990.93	37.95
01:37:17	17.05	991.07	36.48
02:07:19	17.18	991.16	36.48
02:37:21	17.25	991.31	35.99
03:07:24	17.33	991.29	35.99
03:37:26	17.17	991.12	35.99
04:07:28	17.27	991.56	35.50
04:37:31	17.40	991.85	35.50
05:07:33	17.32	991.67	35.50
05:37:36	17.27	991.97	35.02
06:07:38	17.35	992.16	35.02
06:37:40	17.48	992.04	34.53
07:07:43	17.23	992.32	35.02
07:37:45	17.35	992.37	34.53
08:07:47	17.43	992.55	34.04
08:37:50	17.20	992.24	34.53
09:07:52	17.35	992.58	34.04
09:37:55	17.45	992.59	34.04
10:07:57	17.25	992.35	34.04
10:37:59	17.40	992.48	34.04
11:08:02	17.40	992.48	34.04
11:38:04	17.30	992.88	34.04
12:08:07	17.46	992.84	33.55
12:38:09	17.38	992.65	34.04
13:08:11	17.43	992.76	34.04
13:38:14	17.51	992.74	34.04
14:08:16	17.32	992.50	34.53
14:38:18	17.40	992.06	34.04
15:08:21	17.46	992.21	34.04
15:38:23	17.32	992.08	34.53
16:08:26	17.33	991.91	34.53
16:38:28	17.40	991.85	34.04
17:08:30	17.35	991.95	34.53
17:38:33	17.28	991.80	34.53
18:08:35	17.33	991.91	34.53
18:38:37	17.43	991.72	34.53
19:08:40	17.30	991.84	35.02
19:38:42	17.32	991.88	35.02
20:08:45	17.38	992.02	35.02
20:38:47	17.40	991.85	35.02
21:08:49	17.28	991.80	35.50
21:38:52	17.33	991.91	35.50
22:08:54	17.40	991.44	35.50
22:38:56	17.38	991.61	35.50
23:08:59	17.35	991.74	35.99
23:39:01	17.40	991.44	35.99
